event_id,case_id,event_type,category,customer_id,merchant_id,obligation_id,obligation_type,amount_paise,amount_paid_paise,outstanding_amount_paise,currency,payment_method,bank,failure_reason,root_cause,created_at,hour_of_day,day_of_week,day_of_month,days_overdue,persona,customer_segment,customer_tenure_days,successful_payment_count,failed_payment_count_90d,previous_retry_success,previous_dunning_response,ptp_history_count,fulfilled_ptp_count,partial_payment_count,disputed_payment_count,invoice_count,subscription_count,average_days_late,days_since_last_payment,preferred_payment_hour,preferred_payment_day,channel_preference,last_contact_channel,contact_count_7d,contact_count_30d,sms_open_rate,whatsapp_read_rate,email_open_rate,voice_answer_rate,consent_sms,consent_email,consent_whatsapp,consent_voice,payment_method_changes_90d,device_change_count_30d,gateway_latency_ms,bank_status,is_international,is_anonymous_checkout,mandate_status,link_state,last_webhook_status,conversation_intent_hint,customer_message_sample,event_quality_flag
evt_syn_00486,case_syn_00486,payment.failed,Card expired,cus_0046,mer_saas_02,obl_syn_00486,payment,1731400,0,1731400,INR,card,ICICI,expired_card,expired_card,1787666880,14,1,25,4,P6,enterprise,146,3,6,0.387,sms_responsive,0,0,2,0,2,5,2.4,78,11,27,SMS,EMAIL,0,8,0.886,0.469,0.307,0.604,1,1,1,1,1,1,1608,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00487,case_syn_00487,payment.failed,Card expired,cus_0405,mer_health_04,obl_syn_00487,payment,1715100,0,1715100,INR,card,IDFC,expired_card,expired_card,1787666880,14,1,25,0,P6,smb,711,16,2,0.649,sms_responsive,1,0,2,1,3,3,1.3,44,15,24,SMS,PAYMENT_LINK,3,10,0.918,0.323,0.451,0.246,1,1,1,1,2,2,1299,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00488,case_syn_00488,payment.failed,Card expired,cus_0159,mer_saas_02,obl_syn_00488,payment,891900,0,891900,INR,card,ICICI,expired_card,expired_card,1787665800,13,1,25,5,P2,enterprise,294,5,3,0.381,needs_salary_day,5,3,2,0,2,5,3.5,55,19,1,WHATSAPP,VOICE_CALL,3,9,0.21,0.906,0.465,0.443,1,1,1,1,1,1,520,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00489,case_syn_00489,payment.failed,Card expired,cus_0390,mer_travel_05,obl_syn_00489,payment,1172800,0,1172800,INR,card,Axis,expired_card,expired_card,1787660700,12,1,25,0,P2,startup,504,8,6,0.431,needs_salary_day,2,2,1,0,5,5,5.2,2,23,5,WHATSAPP,WHATSAPP,3,8,0.28,0.659,0.439,0.38,1,1,1,1,4,2,274,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00490,case_syn_00490,payment.failed,Card expired,cus_0088,mer_edu_03,obl_syn_00490,payment,1782400,0,1782400,INR,card,HDFC,expired_card,expired_card,1787657400,11,1,25,0,P9,consumer,441,5,5,0.543,method_switcher,0,0,1,0,0,3,4.3,6,21,2,PAYMENT_LINK,SMS,3,3,0.105,0.527,0.386,0.478,1,1,1,0,5,8,1765,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00491,case_syn_00491,payment.failed,Card expired,cus_0207,mer_travel_05,obl_syn_00491,payment,784000,0,784000,INR,card,Kotak,expired_card,expired_card,1787661120,12,1,25,3,P6,enterprise,1252,16,4,0.467,sms_responsive,2,0,0,0,4,4,2.1,50,16,2,SMS,VOICE_CALL,1,7,0.687,0.4,0.178,0.488,1,1,1,1,3,1,1023,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00492,case_syn_00492,payment.failed,Card expired,cus_0046,mer_health_04,obl_syn_00492,payment,141000,0,141000,INR,card,IDFC,expired_card,expired_card,1787655000,10,1,25,6,P6,enterprise,146,3,6,0.387,sms_responsive,0,0,2,0,2,5,2.4,78,11,27,SMS,EMAIL,0,8,0.886,0.469,0.307,0.604,1,1,1,1,1,1,1215,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00493,case_syn_00493,payment.failed,Card expired,cus_0043,mer_health_04,obl_syn_00493,payment,741300,0,741300,INR,card,Yes Bank,expired_card,expired_card,1787656800,11,1,25,6,P3,enterprise,326,2,12,0.302,avoidant,5,4,1,0,5,2,13.4,3,21,17,SMS,EMAIL,3,11,0.646,0.451,0.308,0.345,1,1,1,0,2,1,596,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00494,case_syn_00494,payment.failed,Card expired,cus_0368,mer_travel_05,obl_syn_00494,payment,1108300,0,1108300,INR,card,Axis,expired_card,expired_card,1787655600,11,1,25,2,P4,enterprise,1092,23,0,0.457,formal,0,0,2,0,23,1,6.0,55,14,26,EMAIL,EMAIL,1,2,0.092,0.112,0.813,0.715,1,1,1,1,0,3,1255,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00495,case_syn_00495,payment.failed,Card expired,cus_0326,mer_retail_01,obl_syn_00495,payment,759500,0,759500,INR,card,SBI,expired_card,expired_card,1787652780,10,1,25,0,P9,startup,458,12,9,0.639,method_switcher,3,3,1,0,2,1,3.9,73,20,3,PAYMENT_LINK,EMAIL,1,2,0.49,0.446,0.092,0.545,1,1,1,1,9,4,1145,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00496,case_syn_00496,payment.failed,Card expired,cus_0070,mer_health_04,obl_syn_00496,payment,391800,0,391800,INR,card,Federal,expired_card,expired_card,1787654460,10,1,25,4,P1,consumer,398,2,3,0.818,calm,0,0,1,0,4,0,1.1,20,20,21,EMAIL,PAYMENT_LINK,0,10,0.426,0.457,0.918,0.142,1,1,1,1,2,3,1302,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00497,case_syn_00497,payment.failed,Card expired,cus_0072,mer_retail_01,obl_syn_00497,payment,635100,0,635100,INR,card,SBI,expired_card,expired_card,1787649240,9,1,25,2,P2,startup,1504,21,8,0.376,needs_salary_day,4,2,2,0,0,3,3.1,15,19,24,WHATSAPP,VOICE_CALL,3,12,0.515,0.887,0.405,0.187,1,1,1,1,4,1,995,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00498,case_syn_00498,payment.failed,Card expired,cus_0344,mer_health_04,obl_syn_00498,payment,1261900,0,1261900,INR,card,IDFC,expired_card,expired_card,1787649240,9,1,25,1,P7,smb,1438,23,5,0.641,whatsapp_responsive,0,0,2,0,5,3,5.7,33,13,24,WHATSAPP,VOICE_CALL,2,10,0.575,0.882,0.379,0.504,1,1,1,1,2,1,315,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00499,case_syn_00499,payment.failed,Card expired,cus_0277,mer_travel_05,obl_syn_00499,payment,1513100,0,1513100,INR,card,Federal,expired_card,expired_card,1787652360,10,1,25,3,P2,consumer,743,19,4,0.371,needs_salary_day,3,2,0,0,1,1,2.8,42,22,5,WHATSAPP,WHATSAPP,2,2,0.22,0.865,0.208,0.14,1,1,1,1,4,1,1002,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00500,case_syn_00500,payment.failed,Card expired,cus_0011,mer_retail_01,obl_syn_00500,payment,1122500,0,1122500,INR,card,ICICI,expired_card,expired_card,1787656440,11,1,25,2,P1,consumer,712,18,2,0.79,calm,0,0,2,0,5,0,1.8,27,15,25,EMAIL,SMS,0,2,0.539,0.553,0.782,0.624,1,1,1,0,4,3,1180,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00501,case_syn_00501,payment.failed,Card expired,cus_0178,mer_edu_03,obl_syn_00501,payment,1044800,0,1044800,INR,card,ICICI,expired_card,expired_card,1787655780,11,1,25,4,P9,consumer,1006,21,8,0.302,method_switcher,0,0,1,0,0,3,6.4,38,13,4,PAYMENT_LINK,PAYMENT_LINK,2,3,0.484,0.526,0.348,0.222,1,1,1,0,12,3,1546,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00502,case_syn_00502,payment.failed,Card expired,cus_0265,mer_travel_05,obl_syn_00502,payment,1680500,0,1680500,INR,card,Yes Bank,expired_card,expired_card,1787647680,8,1,25,5,P7,smb,953,21,4,0.45,whatsapp_responsive,0,0,2,0,2,2,4.8,55,14,17,WHATSAPP,SMS,0,1,0.218,0.886,0.165,0.615,1,1,1,1,0,2,1583,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00503,case_syn_00503,payment.failed,Card expired,cus_0118,mer_edu_03,obl_syn_00503,payment,189000,0,189000,INR,card,HDFC,expired_card,expired_card,1787647440,8,1,25,5,P1,enterprise,1255,20,0,0.791,calm,0,0,1,0,0,1,2.2,9,20,27,EMAIL,WHATSAPP,3,4,0.471,0.524,0.941,0.146,1,1,1,1,2,0,495,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00504,case_syn_00504,payment.failed,Card expired,cus_0388,mer_travel_05,obl_syn_00504,payment,910500,0,910500,INR,card,ICICI,expired_card,expired_card,1787647380,8,1,25,2,P1,enterprise,411,10,0,0.688,calm,0,0,1,0,6,3,2.4,74,13,9,EMAIL,VOICE_CALL,1,2,0.572,0.484,0.678,0.392,1,1,1,1,3,3,822,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00505,case_syn_00505,payment.failed,Card expired,cus_0096,mer_retail_01,obl_syn_00505,payment,923200,0,923200,INR,card,IDFC,expired_card,expired_card,1787646720,8,1,25,2,P6,startup,373,0,2,0.51,sms_responsive,3,2,1,1,2,4,1.3,31,17,24,SMS,WHATSAPP,3,9,0.63,0.524,0.167,0.119,1,1,1,1,0,1,231,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00506,case_syn_00506,payment.failed,Card expired,cus_0013,mer_saas_02,obl_syn_00506,payment,1357400,0,1357400,INR,card,Federal,expired_card,expired_card,1787648760,9,1,25,2,P2,smb,208,12,6,0.646,needs_salary_day,4,1,2,0,6,4,5.8,42,20,12,WHATSAPP,SMS,0,4,0.403,0.706,0.548,0.617,1,1,1,1,3,2,651,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00507,case_syn_00507,payment.failed,Card expired,cus_0225,mer_edu_03,obl_syn_00507,payment,774400,0,774400,INR,card,SBI,expired_card,expired_card,1787639280,6,1,25,6,P6,enterprise,368,9,5,0.773,sms_responsive,0,0,1,1,4,1,4.1,51,21,22,SMS,SMS,2,12,0.92,0.499,0.441,0.475,1,1,1,1,1,1,1467,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00508,case_syn_00508,payment.failed,Card expired,cus_0133,mer_edu_03,obl_syn_00508,payment,655700,0,655700,INR,card,Kotak,expired_card,expired_card,1787646000,8,1,25,6,P9,consumer,1066,23,11,0.42,method_switcher,1,0,1,0,2,2,11.3,62,23,6,PAYMENT_LINK,EMAIL,2,3,0.574,0.485,0.145,0.582,1,1,1,1,12,3,1457,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00509,case_syn_00509,payment.failed,Card expired,cus_0328,mer_health_04,obl_syn_00509,payment,1378700,0,1378700,INR,card,ICICI,expired_card,expired_card,1787647380,8,1,25,1,P1,consumer,1524,23,5,0.818,calm,1,1,2,0,5,3,0.7,67,15,5,EMAIL,EMAIL,1,4,0.553,0.538,0.658,0.33,1,1,1,0,2,0,1331,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00510,case_syn_00510,payment.failed,Card expired,cus_0019,mer_travel_05,obl_syn_00510,payment,1319500,0,1319500,INR,card,IDFC,expired_card,expired_card,1787644560,7,1,25,4,P2,startup,1186,15,2,0.365,needs_salary_day,4,1,0,0,5,3,5.8,67,18,11,WHATSAPP,SMS,3,1,0.393,0.674,0.138,0.411,1,1,1,1,0,1,1408,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00511,case_syn_00511,payment.failed,Card expired,cus_0159,mer_saas_02,obl_syn_00511,payment,1550300,0,1550300,INR,card,HDFC,expired_card,expired_card,1787636460,5,1,25,6,P2,enterprise,294,5,3,0.381,needs_salary_day,5,3,2,0,2,5,3.5,55,19,1,WHATSAPP,VOICE_CALL,3,9,0.21,0.906,0.465,0.443,1,1,1,1,1,1,161,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00512,case_syn_00512,payment.failed,Card expired,cus_0090,mer_health_04,obl_syn_00512,payment,880600,0,880600,USD,card,Yes Bank,expired_card,expired_card,1787643900,7,1,25,0,P3,startup,513,1,10,0.352,avoidant,6,2,1,0,6,0,19.1,46,20,3,SMS,PAYMENT_LINK,2,11,0.698,0.408,0.439,0.637,1,1,1,0,3,0,833,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00513,case_syn_00513,payment.failed,Card expired,cus_0335,mer_health_04,obl_syn_00513,payment,1725100,0,1725100,INR,card,Axis,expired_card,expired_card,1787635620,5,1,25,0,P7,consumer,306,6,4,0.685,whatsapp_responsive,0,0,2,1,1,1,4.7,16,18,15,WHATSAPP,PAYMENT_LINK,0,11,0.437,0.707,0.368,0.411,1,1,1,0,0,2,742,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00514,case_syn_00514,payment.failed,Card expired,cus_0007,mer_retail_01,obl_syn_00514,payment,738100,0,738100,INR,card,Yes Bank,expired_card,expired_card,1787637360,5,1,25,1,P6,smb,325,11,0,0.662,sms_responsive,3,2,0,1,6,4,1.5,74,8,1,SMS,VOICE_CALL,0,2,0.764,0.555,0.455,0.125,1,1,1,1,3,3,922,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00515,case_syn_00515,payment.failed,Card expired,cus_0353,mer_health_04,obl_syn_00515,payment,847300,0,847300,INR,card,HDFC,expired_card,expired_card,1787641200,7,1,25,5,P6,consumer,576,14,4,0.553,sms_responsive,0,0,2,0,4,2,6.3,67,10,21,SMS,EMAIL,1,4,0.661,0.116,0.115,0.361,1,1,1,1,3,0,638,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00516,case_syn_00516,payment.failed,Card expired,cus_0050,mer_saas_02,obl_syn_00516,payment,939600,0,939600,INR,card,SBI,expired_card,expired_card,1787636220,5,1,25,0,P9,startup,519,19,3,0.257,method_switcher,1,1,0,0,1,1,7.3,19,19,22,PAYMENT_LINK,PAYMENT_LINK,2,2,0.346,0.516,0.242,0.317,1,1,1,1,8,4,1794,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00517,case_syn_00517,payment.failed,Card expired,cus_0315,mer_travel_05,obl_syn_00517,payment,669100,0,669100,INR,card,HDFC,expired_card,expired_card,1787636940,5,1,25,1,P6,smb,598,9,4,0.395,sms_responsive,0,0,0,0,2,4,3.2,86,19,13,SMS,EMAIL,2,3,0.664,0.428,0.107,0.675,1,1,1,1,3,3,1742,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00518,case_syn_00518,payment.failed,Card expired,cus_0219,mer_travel_05,obl_syn_00518,payment,144600,0,144600,INR,card,HDFC,expired_card,expired_card,1787637480,5,1,25,2,P9,startup,640,13,8,0.458,method_switcher,0,0,1,0,5,3,9.8,15,13,8,PAYMENT_LINK,SMS,3,11,0.469,0.321,0.441,0.185,1,1,1,1,10,5,611,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00519,case_syn_00519,payment.failed,Card expired,cus_0184,mer_retail_01,obl_syn_00519,payment,201500,0,201500,INR,card,HDFC,expired_card,expired_card,1787632320,4,1,25,6,P9,consumer,427,3,12,0.301,method_switcher,0,0,2,0,3,1,8.7,65,20,19,PAYMENT_LINK,WHATSAPP,3,6,0.323,0.495,0.428,0.335,1,1,1,0,4,6,1275,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00520,case_syn_00520,payment.failed,Card expired,cus_0142,mer_travel_05,obl_syn_00520,payment,1489600,0,1489600,INR,card,Federal,expired_card,expired_card,1787629560,3,1,25,4,P2,consumer,792,13,5,0.331,needs_salary_day,2,0,1,0,6,1,6.0,50,23,4,WHATSAPP,EMAIL,2,5,0.445,0.668,0.076,0.506,1,1,1,0,0,0,562,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00521,case_syn_00521,payment.failed,Card expired,cus_0268,mer_edu_03,obl_syn_00521,payment,688800,0,688800,INR,card,Kotak,expired_card,expired_card,1787627640,3,1,25,1,P7,enterprise,1300,27,3,0.572,whatsapp_responsive,0,0,0,0,3,1,6.7,16,11,17,WHATSAPP,PAYMENT_LINK,2,6,0.361,0.772,0.471,0.449,1,1,1,1,2,3,1667,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00522,case_syn_00522,payment.failed,Card expired,cus_0094,mer_retail_01,obl_syn_00522,payment,534000,0,534000,INR,card,Kotak,expired_card,expired_card,1787627760,3,1,25,5,P7,enterprise,828,16,4,0.48,whatsapp_responsive,3,3,2,0,5,4,1.3,72,12,21,WHATSAPP,EMAIL,2,11,0.257,0.932,0.311,0.562,1,1,1,1,4,2,1232,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00523,case_syn_00523,payment.failed,Card expired,cus_0020,mer_travel_05,obl_syn_00523,payment,307700,0,307700,INR,card,IDFC,expired_card,expired_card,1787623380,2,1,25,1,P7,startup,511,8,2,0.635,whatsapp_responsive,0,0,0,0,1,2,4.9,56,16,9,WHATSAPP,SMS,3,8,0.332,0.933,0.294,0.236,1,1,1,1,2,0,609,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00524,case_syn_00524,payment.failed,Card expired,cus_0097,mer_retail_01,obl_syn_00524,payment,669600,0,669600,INR,card,SBI,expired_card,expired_card,1787623380,2,1,25,4,P9,enterprise,764,16,8,0.547,method_switcher,2,2,2,0,3,5,10.2,6,23,9,PAYMENT_LINK,EMAIL,2,12,0.182,0.146,0.502,0.248,1,1,1,1,4,4,1661,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00525,case_syn_00525,payment.failed,Card expired,cus_0328,mer_retail_01,obl_syn_00525,payment,249900,0,249900,INR,card,Yes Bank,expired_card,expired_card,1787626260,2,1,25,4,P1,consumer,1524,23,5,0.818,calm,1,1,2,0,5,3,0.7,67,15,5,EMAIL,EMAIL,1,4,0.553,0.538,0.658,0.33,1,1,1,0,2,0,1370,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00526,case_syn_00526,payment.failed,Card expired,cus_0173,mer_edu_03,obl_syn_00526,payment,926100,0,926100,INR,card,Kotak,expired_card,expired_card,1787622180,1,1,25,0,P9,enterprise,577,14,5,0.584,method_switcher,0,0,1,0,5,4,10.1,58,16,11,PAYMENT_LINK,EMAIL,0,12,0.46,0.531,0.142,0.432,1,1,1,1,11,5,405,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00527,case_syn_00527,payment.failed,Card expired,cus_0039,mer_travel_05,obl_syn_00527,payment,663200,0,663200,INR,card,HDFC,expired_card,expired_card,1787628960,3,1,25,6,P3,consumer,234,0,6,0.169,avoidant,3,3,1,0,1,1,13.3,58,23,18,SMS,SMS,1,2,0.745,0.482,0.398,0.227,1,1,1,1,1,1,671,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00528,case_syn_00528,payment.failed,Card expired,cus_0074,mer_retail_01,obl_syn_00528,payment,1768100,0,1768100,USD,card,Kotak,expired_card,expired_card,1787619840,1,1,25,6,P7,smb,988,18,4,0.45,whatsapp_responsive,1,1,2,0,2,4,5.1,15,11,8,WHATSAPP,SMS,1,4,0.119,0.789,0.226,0.551,1,1,1,1,0,2,1579,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00529,case_syn_00529,payment.failed,Card expired,cus_0208,mer_health_04,obl_syn_00529,payment,691800,0,691800,INR,card,Yes Bank,expired_card,expired_card,1787617920,0,1,25,2,P3,smb,87,5,9,0.439,avoidant,4,3,2,0,6,3,17.6,52,23,14,SMS,EMAIL,1,8,0.898,0.551,0.253,0.136,1,1,1,1,3,1,1539,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00530,case_syn_00530,payment.failed,Card expired,cus_0330,mer_health_04,obl_syn_00530,payment,835300,0,835300,INR,card,SBI,expired_card,expired_card,1787616660,0,1,25,0,P2,startup,646,3,5,0.344,needs_salary_day,1,1,0,0,6,2,4.0,11,20,11,WHATSAPP,PAYMENT_LINK,3,6,0.077,0.947,0.473,0.612,1,1,1,1,3,2,1728,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00531,case_syn_00531,payment.failed,Card expired,cus_0328,mer_travel_05,obl_syn_00531,payment,1517500,0,1517500,INR,card,ICICI,expired_card,expired_card,1787615220,23,0,24,3,P1,consumer,1524,23,5,0.818,calm,1,1,2,0,5,3,0.7,67,15,5,EMAIL,EMAIL,1,4,0.553,0.538,0.658,0.33,1,1,1,0,2,0,623,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00532,case_syn_00532,payment.failed,Card expired,cus_0151,mer_edu_03,obl_syn_00532,payment,750700,0,750700,INR,card,Kotak,expired_card,expired_card,1787622240,1,1,25,2,P1,smb,1444,24,3,0.713,calm,0,0,1,0,6,0,1.2,72,14,18,EMAIL,SMS,3,10,0.18,0.064,0.936,0.176,1,1,1,1,2,0,1305,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00533,case_syn_00533,payment.failed,Card expired,cus_0085,mer_health_04,obl_syn_00533,payment,1447100,0,1447100,INR,card,HDFC,expired_card,expired_card,1787617080,0,1,25,2,P7,startup,779,19,2,0.426,whatsapp_responsive,0,0,1,0,2,2,4.7,30,19,5,WHATSAPP,WHATSAPP,1,7,0.275,0.864,0.171,0.15,1,1,1,0,4,1,906,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00534,case_syn_00534,payment.failed,Card expired,cus_0227,mer_travel_05,obl_syn_00534,payment,285300,0,285300,INR,card,Axis,expired_card,expired_card,1787616240,0,1,25,1,P1,consumer,1030,23,2,0.865,calm,1,0,0,0,3,0,0.8,89,18,19,EMAIL,PAYMENT_LINK,1,11,0.442,0.17,0.835,0.262,1,1,1,1,2,1,1096,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Need invoice and payment details.,normal
evt_syn_00535,case_syn_00535,payment.failed,Card expired,cus_0049,mer_travel_05,obl_syn_00535,payment,202800,0,202800,INR,card,SBI,expired_card,expired_card,1787614740,23,0,24,6,P6,startup,683,9,0,0.508,sms_responsive,0,0,1,0,3,2,3.3,40,12,17,SMS,EMAIL,2,10,0.899,0.522,0.421,0.35,1,1,1,1,3,3,1438,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00536,case_syn_00536,payment.failed,Card expired,cus_0024,mer_saas_02,obl_syn_00536,payment,475200,0,475200,INR,card,SBI,expired_card,expired_card,1787613180,23,0,24,2,P1,startup,585,9,0,0.85,calm,0,0,0,0,4,3,0.2,54,18,21,EMAIL,SMS,2,3,0.229,0.439,0.899,0.137,1,1,1,0,3,3,1099,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00537,case_syn_00537,payment.failed,Card expired,cus_0324,mer_retail_01,obl_syn_00537,payment,1503400,0,1503400,INR,card,HDFC,expired_card,expired_card,1787609580,22,0,24,0,P10,smb,710,12,5,0.511,partial_payer,5,2,4,0,20,2,14.5,29,19,9,WHATSAPP,WHATSAPP,0,8,0.463,0.874,0.248,0.242,1,1,1,1,3,0,544,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00538,case_syn_00538,payment.failed,Card expired,cus_0052,mer_saas_02,obl_syn_00538,payment,604800,0,604800,INR,card,Yes Bank,expired_card,expired_card,1787617200,0,1,25,0,P3,consumer,61,0,10,0.155,avoidant,3,3,2,0,4,2,12.2,12,22,5,SMS,VOICE_CALL,3,10,0.83,0.394,0.305,0.708,1,1,1,1,0,3,1433,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,Please share the payment link again.,normal
evt_syn_00539,case_syn_00539,payment.failed,Card expired,cus_0177,mer_edu_03,obl_syn_00539,payment,1716300,0,1716300,INR,card,Yes Bank,expired_card,expired_card,1787615820,23,0,24,1,P2,enterprise,1510,29,4,0.544,needs_salary_day,3,1,2,0,6,2,6.9,67,19,13,WHATSAPP,VOICE_CALL,0,11,0.204,0.816,0.075,0.719,1,1,1,1,1,0,1607,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
evt_syn_00540,case_syn_00540,payment.failed,Card expired,cus_0256,mer_edu_03,obl_syn_00540,payment,1277800,0,1277800,INR,card,Federal,expired_card,expired_card,1787612340,22,0,24,1,P9,consumer,118,6,8,0.385,method_switcher,0,0,2,0,2,3,5.7,26,14,15,PAYMENT_LINK,EMAIL,2,2,0.369,0.18,0.132,0.374,1,1,1,1,8,5,1196,normal,0,0,not_applicable,created,valid,REQUEST_PAYMENT_LINK,I will check and pay shortly.,normal
